sample_id,total_pixels,class_0,class_1,class_2
0003336,262144,10121,250983,1040
0003337,262144,3468,258676,0
0003338,262144,0,262144,0
0003339,262144,141131,121013,0
0003340,262144,0,262144,0
0003341,262144,2401,259743,0
0003342,262144,0,262144,0
0003343,262144,0,262144,0
0003344,262144,0,262144,0
0003345,262144,0,262144,0
0003346,262144,0,259308,2836
0003347,262144,0,258154,3990
0003348,262144,0,224721,37423
0003349,262144,112965,149179,0
0003350,262144,0,220371,41773
0003351,262144,13374,246572,2198
0003352,262144,0,261391,753
0003353,262144,0,262144,0
0003354,262144,0,262144,0
0003355,262144,0,262144,0
0003356,262144,0,262144,0
0003357,262144,0,262144,0
0003358,262144,0,262144,0
0003359,262144,0,261869,275
0003360,262144,0,262144,0
0003361,262144,0,262144,0
0003362,262144,3166,257911,1067
0003363,262144,0,260010,2134
0003364,262144,0,260681,1463
0003365,262144,0,262144,0
0003366,262144,0,262144,0
0003367,262144,0,262144,0
0003368,262144,0,262144,0
0003369,262144,0,257807,4337
0003370,262144,0,258040,4104
0003371,262144,0,260916,1228
0003372,262144,0,258828,3316
0003373,262144,26795,235349,0
0003374,262144,0,262144,0
0003375,262144,0,260199,1945
0003376,262144,0,259984,2160
0003377,262144,0,262144,0
0003378,262144,172032,90112,0
0003379,262144,0,262144,0
0003380,262144,0,262144,0
0003381,262144,0,261751,393
0003382,262144,366,260131,1647
0003383,262144,25,262119,0
0003384,262144,0,262144,0
0003385,262144,14508,247107,529
0003386,262144,415,261729,0
0003387,262144,55570,206574,0
0003388,262144,825,261319,0
0003389,262144,0,262144,0
0003390,262144,0,260937,1207
0003391,262144,0,260557,1587
0003392,262144,0,261459,685
0003393,262144,0,192736,69408
0003394,262144,0,236272,25872
0003395,262144,0,259633,2511
0003396,262144,0,260503,1641
0003397,262144,16356,245788,0
0003398,262144,0,260746,1398
0003399,262144,0,261664,480
0003400,262144,0,262144,0
0003401,262144,0,262144,0
0003402,262144,0,260623,1521
0003403,262144,0,261712,432
0003404,262144,0,262144,0
0003405,262144,0,262144,0
0003406,262144,0,261147,997
0003407,262144,0,145964,116180
0003408,262144,25111,237033,0
0003409,262144,0,256364,5780
0003410,262144,0,262144,0
0003411,262144,0,262144,0
0003412,262144,0,249237,12907
0003413,262144,0,260711,1433
0003414,262144,0,262144,0
0003415,262144,0,262144,0
0003416,262144,0,261896,248
0003417,262144,0,260008,2136
0003418,262144,0,260666,1478
0003419,262144,0,262144,0
0003420,262144,0,260445,1699
0003421,262144,0,261062,1082
0003422,262144,0,262144,0
0003423,262144,48622,213430,92
0003424,262144,0,262034,110
0003425,262144,0,260930,1214
0003426,262144,0,261990,154
0003427,262144,0,261294,850
0003428,262144,0,260528,1616
0003429,262144,0,261141,1003
0003430,262144,0,260581,1563
0003431,262144,0,260683,1461
0003432,262144,0,262144,0
0003433,262144,0,262144,0
0003434,262144,0,262144,0
0003435,262144,0,259716,2428
0003436,262144,0,260464,1680
0003437,262144,0,259714,2430
0003438,262144,0,261118,1026
0003439,262144,0,261104,1040
0003440,262144,154947,107197,0
0003441,262144,0,262144,0
0003442,262144,8410,251760,1974
0003443,262144,0,261517,627
0003444,262144,0,260784,1360
0003445,262144,0,262144,0
0003446,262144,0,262144,0
0003447,262144,0,262144,0
0003448,262144,0,262144,0
0003449,262144,0,262144,0
0003450,262144,0,261789,355
0003451,262144,0,259642,2502
0003452,262144,0,259197,2947
0003453,262144,1085,261059,0
0003454,262144,0,261266,878
0003455,262144,0,262144,0
0003456,262144,0,262144,0
0003457,262144,0,262144,0
0003458,262144,0,262144,0
0003459,262144,0,262144,0
0003460,262144,0,259587,2557
0003461,262144,0,259719,2425
0003462,262144,0,259473,2671
0003463,262144,0,259417,2727
0003464,262144,0,262144,0
0003465,262144,0,257482,4662
0003466,262144,0,260779,1365
0003467,262144,0,256663,5481
0003468,262144,0,261822,322
0003469,262144,172032,90112,0
0003470,262144,748,261396,0
0003471,262144,2621,258582,941
0003472,262144,0,257839,4305
0003473,262144,5476,256209,459
0003474,262144,13264,248880,0
0003475,262144,144,262000,0
0003476,262144,43614,216649,1881
0003477,262144,51412,210732,0
0003478,262144,1992,260152,0
0003479,262144,591,261553,0
0003480,262144,26856,235288,0
0003481,262144,0,260542,1602
0003482,262144,0,262144,0
0003483,262144,0,262144,0
0003484,262144,0,231586,30558
0003485,262144,0,262144,0
0003486,262144,0,262144,0
0003487,262144,133,261871,140
0003488,262144,0,261753,391
0003489,262144,0,259566,2578
0003490,262144,0,260144,2000
0003491,262144,0,262144,0
0003492,262144,0,262144,0
0003493,262144,0,262144,0
0003494,262144,0,260968,1176
0003495,262144,0,260714,1430
0003496,262144,0,260661,1483
0003497,262144,0,260640,1504
0003498,262144,0,262144,0
0003499,262144,0,260101,2043
0003500,262144,0,262116,28
0003501,262144,0,262144,0
0003502,262144,0,262144,0
0003503,262144,0,262144,0
0003504,262144,0,262144,0
0003505,262144,0,260348,1796
0003506,262144,0,260202,1942
0003507,262144,0,260357,1787
0003508,262144,0,261026,1118
0003509,262144,1616,260082,446
0003510,262144,0,257833,4311
0003511,262144,0,257260,4884
0003512,262144,0,257762,4382
0003513,262144,0,260484,1660
0003514,262144,172032,90112,0
0003515,262144,36388,225756,0
0003516,262144,29278,232866,0
0003517,262144,4705,256816,623
0003518,262144,2368,258251,1525
0003519,262144,5420,256724,0
0003520,262144,0,262144,0
0003521,262144,16886,243748,1510
0003522,262144,6423,255721,0
0003523,262144,0,262144,0
0003524,262144,0,262144,0
0003525,262144,1689,260355,100
0003526,262144,0,260857,1287
0003527,262144,0,262144,0
0003528,262144,0,262144,0
0003529,262144,0,261651,493
0003530,262144,0,260972,1172
0003531,262144,0,262144,0
0003532,262144,0,261693,451
0003533,262144,0,261757,387
0003534,262144,0,258030,4114
0003535,262144,0,253431,8713
0003536,262144,0,242589,19555
0003537,262144,0,258164,3980
0003538,262144,0,262144,0
0003539,262144,0,259759,2385
0003540,262144,0,261150,994
0003541,262144,0,262144,0
0003542,262144,0,260556,1588
0003543,262144,4445,257699,0
0003544,262144,0,262144,0
0003545,262144,0,260274,1870
0003546,262144,0,262144,0
0003547,262144,0,262144,0
0003548,262144,0,262144,0
0003549,262144,0,262144,0
0003550,262144,0,260926,1218
0003551,262144,0,258253,3891
0003552,262144,0,260433,1711
0003553,262144,0,259373,2771
0003554,262144,19845,238705,3594
0003555,262144,0,258757,3387
0003556,262144,0,256380,5764
0003557,262144,0,260465,1679
0003558,262144,0,260896,1248
0003559,262144,172032,90112,0
0003560,262144,0,261751,393
0003561,262144,0,262144,0
0003562,262144,0,260180,1964
0003563,262144,1075,260639,430
0003564,262144,0,262144,0
0003565,262144,2213,259931,0
0003566,262144,65283,194913,1948
0003567,262144,0,262144,0
0003568,262144,0,262144,0
0003569,262144,461,261683,0
0003570,262144,0,262144,0
0003571,262144,0,262144,0
0003572,262144,0,262144,0
0003573,262144,0,262144,0
0003574,262144,0,262144,0
0003575,262144,0,260682,1462
0003576,262144,0,262144,0
0003577,262144,48372,212883,889
0003578,262144,0,261780,364
0003579,262144,0,261882,262
0003580,262144,0,261902,242
0003581,262144,0,170075,92069
0003582,262144,0,227477,34667
0003583,262144,0,260636,1508
0003584,262144,0,261164,980
0003585,262144,0,261203,941
0003586,262144,0,261067,1077
0003587,262144,0,261509,635
0003588,262144,9110,253034,0
0003589,262144,0,262144,0
0003590,262144,0,261096,1048
0003591,262144,0,262064,80
0003592,262144,0,262144,0
0003593,262144,0,262144,0
0003594,262144,0,262144,0
0003595,262144,0,261622,522
0003596,262144,0,260741,1403
0003597,262144,0,260792,1352
0003598,262144,0,260387,1757
0003599,262144,1193,258961,1990
0003600,262144,0,257292,4852
0003601,262144,0,258490,3654
0003602,262144,0,258538,3606
0003603,262144,0,260617,1527
0003604,262144,172032,89539,573
0003605,262144,0,259019,3125
0003606,262144,0,261437,707
0003607,262144,0,260200,1944
0003608,262144,0,262144,0
0003609,262144,0,262144,0
0003610,262144,0,262144,0
0003611,262144,222566,39578,0
0003612,262144,0,262144,0
0003613,262144,0,262144,0
0003614,262144,21380,240764,0
0003615,262144,0,262144,0
0003616,262144,0,262144,0
0003617,262144,0,262144,0
0003618,262144,0,262144,0
0003619,262144,0,262144,0
0003620,262144,0,261336,808
0003621,262144,172509,89635,0
0003622,262144,0,262144,0
0003623,262144,6055,255600,489
0003624,262144,0,262144,0
0003625,262144,0,262144,0
0003626,262144,0,262144,0
0003627,262144,0,262108,36
0003628,262144,0,260590,1554
0003629,262144,0,261320,824
0003630,262144,0,262144,0
0003631,262144,0,260453,1691
0003632,262144,0,261770,374
0003633,262144,0,262144,0
0003634,262144,168,261315,661
0003635,262144,0,262144,0
0003636,262144,0,262144,0
0003637,262144,0,262144,0
0003638,262144,0,262144,0
0003639,262144,0,262144,0
0003640,262144,0,262144,0
0003641,262144,0,262144,0
0003642,262144,0,262066,78
0003643,262144,0,259362,2782
0003644,262144,0,259497,2647
0003645,262144,0,260578,1566
0003646,262144,0,261063,1081
0003647,262144,0,261990,154
0003648,262144,0,258888,3256
0003649,262144,0,261894,250
0003650,262144,172032,90112,0
0003651,262144,0,260061,2083
0003652,262144,0,258988,3156
0003653,262144,0,259264,2880
0003654,262144,0,261430,714
0003655,262144,0,262144,0
0003656,262144,5558,256586,0
0003657,262144,5879,256265,0
0003658,262144,14299,247289,556
0003659,262144,0,261184,960
0003660,262144,0,262144,0
0003661,262144,0,262144,0
0003662,262144,971,261173,0
0003663,262144,0,262144,0
0003664,262144,0,262144,0
0003665,262144,0,262144,0
0003666,262144,37923,223471,750
0003667,262144,0,262144,0
0003668,262144,121346,140798,0
0003669,262144,0,262144,0
0003670,262144,0,262144,0
0003671,262144,152,261992,0
0003672,262144,2767,259377,0
0003673,262144,6366,255444,334
0003674,262144,9606,252535,3
0003675,262144,13115,249029,0
0003676,262144,16602,244867,675
0003677,262144,19842,242302,0
0003678,262144,23324,238820,0
0003679,262144,0,261190,954
0003680,262144,26892,235252,0
0003681,262144,30136,232008,0
0003682,262144,33652,228492,0
0003683,262144,37126,225018,0
0003684,262144,40380,221764,0
0003685,262144,43865,218279,0
0003686,262144,47422,214722,0
0003687,262144,50662,211482,0
0003688,262144,54180,207964,0
0003689,262144,57652,203200,1292
0003690,262144,0,262144,0
0003691,262144,60924,199284,1936
0003692,262144,64400,197744,0
0003693,262144,67946,193494,704
0003694,262144,71186,189829,1129
0003695,262144,197250,64269,625
0003696,262144,0,260189,1955
0003697,262144,0,260970,1174
0003698,262144,0,262144,0
0003699,262144,0,261869,275
0003700,262144,5408,256736,0
0003701,262144,19317,242827,0
0003702,262144,0,262144,0
0003703,262144,0,260724,1420
0003704,262144,0,260934,1210
0003705,262144,0,261867,277
0003706,262144,0,262144,0
0003707,262144,0,260035,2109
0003708,262144,0,262144,0
0003709,262144,0,262144,0
0003710,262144,0,262144,0
0003711,262144,225487,35966,691
0003712,262144,218112,43726,306
0003713,262144,218112,44032,0
0003714,262144,218112,43766,266
0003715,262144,218112,44032,0
0003716,262144,218112,44032,0
0003717,262144,218112,44032,0
0003718,262144,218112,44032,0
0003719,262144,218220,43924,0
0003720,262144,220404,41740,0
0003721,262144,223816,38130,198
0003722,262144,227460,34506,178
0003723,262144,230694,31450,0
0003724,262144,234187,27957,0
0003725,262144,0,262144,0
0003726,262144,0,261591,553
0003727,262144,16275,245869,0
0003728,262144,0,260665,1479
0003729,262144,0,259786,2358
0003730,262144,0,260445,1699
0003731,262144,0,260712,1432
0003732,262144,0,261387,757
0003733,262144,0,262144,0
0003734,262144,0,262144,0
0003735,262144,0,262144,0
0003736,262144,0,262144,0
0003737,262144,0,178687,83457
0003738,262144,24293,237851,0
0003739,262144,0,246291,15853
0003740,262144,0,262108,36
0003741,262144,0,260968,1176
0003742,262144,0,256899,5245
0003743,262144,0,261058,1086
0003744,262144,0,261772,372
0003745,262144,0,262144,0
0003746,262144,0,262056,88
0003747,262144,0,258910,3234
0003748,262144,0,257859,4285
0003749,262144,0,262144,0
0003750,262144,0,260717,1427
0003751,262144,0,259518,2626
0003752,262144,0,261440,704
0003753,262144,43475,215830,2839
0003754,262144,0,259252,2892
0003755,262144,10337,251437,370
0003756,262144,20611,241524,9
0003757,262144,12717,248209,1218
0003758,262144,0,260652,1492
0003759,262144,0,259069,3075
0003760,262144,0,260500,1644
0003761,262144,0,260399,1745
0003762,262144,0,260950,1194
0003763,262144,0,260512,1632
0003764,262144,0,260383,1761
0003765,262144,0,262092,52
0003766,262144,0,262048,96
0003767,262144,0,260889,1255
0003768,262144,0,261671,473
0003769,262144,0,262144,0
0003770,262144,0,262144,0
0003771,262144,0,260360,1784
0003772,262144,0,260482,1662
0003773,262144,0,261239,905
0003774,262144,645,261499,0
0003775,262144,0,262144,0
0003776,262144,0,262144,0
0003777,262144,0,262144,0
0003778,262144,0,262144,0
0003779,262144,0,262144,0
0003780,262144,137,262007,0
0003781,262144,0,262144,0
0003782,262144,0,238856,23288
0003783,262144,0,262144,0
0003784,262144,0,207994,54150
0003785,262144,0,259591,2553
0003786,262144,0,258198,3946
0003787,262144,0,260140,2004
0003788,262144,0,261063,1081
0003789,262144,0,243514,18630
0003790,262144,0,252431,9713
0003791,262144,0,262144,0
0003792,262144,0,261080,1064
0003793,262144,732,258864,2548
0003794,262144,493,259941,1710
0003795,262144,9475,251107,1562
0003796,262144,3781,256090,2273
0003797,262144,952,259557,1635
0003798,262144,38022,223784,338
0003799,262144,0,260471,1673
0003800,262144,0,262144,0
0003801,262144,0,258357,3787
0003802,262144,0,262015,129
0003803,262144,0,262144,0
0003804,262144,0,261489,655
0003805,262144,0,261661,483
0003806,262144,0,259649,2495
0003807,262144,0,261992,152
0003808,262144,0,260907,1237
0003809,262144,0,261053,1091
0003810,262144,0,261169,975
0003811,262144,0,258701,3443
0003812,262144,0,261321,823
0003813,262144,0,260375,1769
0003814,262144,0,259918,2226
0003815,262144,7163,254981,0
0003816,262144,0,262144,0
0003817,262144,0,260542,1602
0003818,262144,0,262144,0
0003819,262144,0,262144,0
0003820,262144,0,260308,1836
0003821,262144,824,259888,1432
0003822,262144,0,253437,8707
0003823,262144,0,252506,9638
0003824,262144,0,251810,10334
0003825,262144,0,260874,1270
0003826,262144,0,260628,1516
0003827,262144,0,229068,33076
0003828,262144,0,261523,621
0003829,262144,0,240584,21560
0003830,262144,0,261085,1059
0003831,262144,0,258727,3417
0003832,262144,0,257597,4547
0003833,262144,0,260290,1854
0003834,262144,0,260384,1760
0003835,262144,176,246435,15533
0003836,262144,0,260405,1739
0003837,262144,0,260903,1241
0003838,262144,0,262144,0
0003839,262144,0,259684,2460
0003840,262144,34956,227165,23
0003841,262144,111728,149228,1188
0003842,262144,35253,226891,0
0003843,262144,77806,183846,492
0003844,262144,0,261101,1043
0003845,262144,0,258483,3661
0003846,262144,0,256533,5611
0003847,262144,0,260881,1263
0003848,262144,0,261987,157
0003849,262144,0,262144,0
0003850,262144,0,262144,0
0003851,262144,0,260197,1947
0003852,262144,0,259142,3002
0003853,262144,0,258054,4090
0003854,262144,0,259299,2845
0003855,262144,0,260500,1644
0003856,262144,0,259031,3113
0003857,262144,0,262144,0
0003858,262144,0,262102,42
0003859,262144,0,262109,35
0003860,262144,12795,249349,0
0003861,262144,0,262144,0
0003862,262144,0,257991,4153
0003863,262144,1379,260765,0
0003864,262144,4623,256774,747
0003865,262144,5792,238807,17545
0003866,262144,0,262144,0
0003867,262144,0,261237,907
0003868,262144,0,259609,2535
0003869,262144,0,253028,9116
0003870,262144,0,239848,22296
0003871,262144,0,253846,8298
0003872,262144,0,259988,2156
0003873,262144,0,259419,2725
0003874,262144,13886,246288,1970
0003875,262144,6806,254135,1203
0003876,262144,0,261007,1137
0003877,262144,12010,248266,1868
0003878,262144,38038,220866,3240
0003879,262144,54129,208015,0
0003880,262144,108438,123176,30530
0003881,262144,23710,218332,20102
0003882,262144,29032,229421,3691
0003883,262144,28553,233591,0
0003884,262144,0,260472,1672
0003885,262144,93592,168552,0
0003886,262144,223902,38242,0
0003887,262144,231341,30803,0
0003888,262144,0,260511,1633
0003889,262144,0,258129,4015
0003890,262144,0,257142,5002
0003891,262144,0,258647,3497
0003892,262144,0,259846,2298
0003893,262144,0,260824,1320
0003894,262144,0,259843,2301
0003895,262144,0,262144,0
0003896,262144,0,260529,1615
0003897,262144,0,261229,915
0003898,262144,0,260690,1454
0003899,262144,0,262144,0
0003900,262144,0,260432,1712
0003901,262144,0,262144,0
0003902,262144,0,262144,0
0003903,262144,0,262144,0
0003904,262144,0,262144,0
0003905,262144,0,262144,0
0003906,262144,0,261686,458
0003907,262144,372,261772,0
0003908,262144,4298,257704,142
0003909,262144,4482,185321,72341
0003910,262144,17836,244308,0
0003911,262144,0,262144,0
0003912,262144,0,262144,0
0003913,262144,0,262144,0
0003914,262144,0,262144,0
0003915,262144,0,262144,0
0003916,262144,71240,190904,0
0003917,262144,0,260961,1183
0003918,262144,75489,183456,3199
0003919,262144,52176,209968,0
0003920,262144,30490,230802,852
0003921,262144,66638,194628,878
0003922,262144,35319,224775,2050
0003923,262144,74597,185485,2062
0003924,262144,147372,114772,0
0003925,262144,95548,166596,0
0003926,262144,109313,149713,3118
0003927,262144,197965,64179,0
0003928,262144,0,258990,3154
0003929,262144,144818,117326,0
0003930,262144,189630,72514,0
0003931,262144,183626,78518,0
0003932,262144,75037,187107,0
0003933,262144,0,260485,1659
0003934,262144,0,258789,3355
0003935,262144,0,257796,4348
0003936,262144,0,260769,1375
0003937,262144,0,260965,1179
0003938,262144,0,261917,227
0003939,262144,0,260092,2052
0003940,262144,0,262144,0
0003941,262144,0,262144,0
0003942,262144,0,261267,877
0003943,262144,0,259854,2290
0003944,262144,0,262144,0
0003945,262144,0,260644,1500
0003946,262144,0,262144,0
0003947,262144,0,262144,0
0003948,262144,0,262144,0
0003949,262144,0,262144,0
0003950,262144,0,249507,12637
0003951,262144,0,262144,0
0003952,262144,72163,184737,5244
0003953,262144,70351,153608,38185
0003954,262144,33384,131782,96978
0003955,262144,6968,255176,0
0003956,262144,0,262144,0
0003957,262144,0,262144,0
0003958,262144,0,262144,0
0003959,262144,0,262144,0
0003960,262144,0,262144,0
0003961,262144,3637,258311,196
0003962,262144,0,260673,1471
0003963,262144,0,260414,1730
0003964,262144,0,262132,12
0003965,262144,0,261695,449
0003966,262144,0,259157,2987
0003967,262144,3023,258595,526
0003968,262144,0,260548,1596
0003969,262144,0,260621,1523
0003970,262144,0,262144,0
0003971,262144,277,261701,166
0003972,262144,82491,178126,1527
0003973,262144,0,260965,1179
0003974,262144,54192,207952,0
0003975,262144,3205,258939,0
0003976,262144,8894,253250,0
0003977,262144,114597,147547,0
0003978,262144,0,259374,2770
0003979,262144,0,261973,171
0003980,262144,0,259654,2490
0003981,262144,0,262144,0
0003982,262144,0,262144,0
0003983,262144,0,260548,1596
0003984,262144,0,262126,18
0003985,262144,0,262144,0
0003986,262144,0,262144,0
0003987,262144,0,262144,0
0003988,262144,0,259512,2632
0003989,262144,0,260917,1227
0003990,262144,0,260236,1908
0003991,262144,0,262144,0
0003992,262144,0,249018,13126
0003993,262144,0,251584,10560
0003994,262144,6,262138,0
0003995,262144,97406,45342,119396
0003996,262144,0,260287,1857
0003997,262144,167219,83540,11385
0003998,262144,213487,39669,8988
0003999,262144,57174,201077,3893
0004000,262144,0,262144,0
0004001,262144,14755,247389,0
0004002,262144,902,261242,0
0004003,262144,0,262144,0
0004004,262144,0,262144,0
0004005,262144,0,262003,141
0004006,262144,6138,253985,2021
0004007,262144,0,260746,1398
0004008,262144,10839,250853,452
0004009,262144,56731,204146,1267
0004010,262144,91921,168017,2206
0004011,262144,69079,192645,420
0004012,262144,14955,245162,2027
0004013,262144,0,262144,0
0004014,262144,0,261388,756
0004015,262144,0,260570,1574
0004016,262144,0,262144,0
0004017,262144,0,251864,10280
0004018,262144,0,260561,1583
0004019,262144,0,232007,30137
0004020,262144,0,262144,0
0004021,262144,0,262144,0
0004022,262144,12331,249813,0
0004023,262144,0,259520,2624
0004024,262144,0,259037,3107
0004025,262144,0,260222,1922
0004026,262144,0,262144,0
0004027,262144,0,261337,807
0004028,262144,0,250903,11241
0004029,262144,113,260768,1263
0004030,262144,0,260519,1625
0004031,262144,0,260654,1490
0004032,262144,0,247123,15021
0004033,262144,0,244492,17652
0004034,262144,0,253468,8676
0004035,262144,0,246681,15463
0004036,262144,0,221412,40732
0004037,262144,0,121422,140722
0004038,262144,0,51838,210306
0004039,262144,0,262144,0
0004040,262144,0,260280,1864
0004041,262144,11201,250943,0
0004042,262144,0,262144,0
0004043,262144,0,262144,0
0004044,262144,0,262144,0
0004045,262144,0,262144,0
0004046,262144,0,262144,0
0004047,262144,0,262144,0
0004048,262144,0,260679,1465
0004049,262144,0,252208,9936
0004050,262144,0,224910,37234
0004051,262144,0,210659,51485
0004052,262144,0,262144,0
0004053,262144,0,262144,0
0004054,262144,0,262144,0
0004055,262144,0,262144,0
0004056,262144,0,260988,1156
0004057,262144,0,260520,1624
0004058,262144,0,259680,2464
0004059,262144,283,261760,101
0004060,262144,0,262144,0
0004061,262144,0,262144,0
0004062,262144,0,262144,0
0004063,262144,0,262144,0
0004064,262144,0,261110,1034
0004065,262144,0,260802,1342
0004066,262144,0,259535,2609
0004067,262144,59212,201951,981
0004068,262144,0,262144,0
0004069,262144,0,262144,0
0004070,262144,0,262144,0
0004071,262144,0,262144,0
0004072,262144,0,262144,0
0004073,262144,0,262144,0
0004074,262144,0,262144,0
0004075,262144,0,262144,0
0004076,262144,0,261843,301
0004077,262144,1340,260804,0
0004078,262144,0,262144,0
0004079,262144,0,262144,0
0004080,262144,0,261924,220
0004081,262144,0,262144,0
0004082,262144,0,260310,1834
0004083,262144,0,261696,448
0004084,262144,12665,249479,0
0004085,262144,68230,193796,118
0004086,262144,19159,242127,858
0004087,262144,13799,248345,0
0004088,262144,905,261239,0
0004089,262144,1024,260140,980
0004090,262144,0,260725,1419
0004091,262144,3433,257049,1662
0004092,262144,0,262144,0
0004093,262144,0,262144,0
0004094,262144,0,262144,0
0004095,262144,0,261469,675
0004096,262144,54986,207158,0
0004097,262144,0,259048,3096
0004098,262144,157081,104296,767
0004099,262144,107665,154261,218
0004100,262144,32573,228155,1416
0004101,262144,40215,221929,0
0004102,262144,0,261886,258
0004103,262144,0,260560,1584
0004104,262144,0,262144,0
0004105,262144,0,261786,358
0004106,262144,0,260327,1817
0004107,262144,0,249446,12698
0004108,262144,0,258174,3970
0004109,262144,0,221016,41128
0004110,262144,0,211003,51141
0004111,262144,0,262112,32
0004112,262144,6262,255882,0
0004113,262144,0,256206,5938
0004114,262144,0,261177,967
0004115,262144,0,259001,3143
0004116,262144,5104,253479,3561
0004117,262144,10983,242585,8576
0004118,262144,0,252753,9391
0004119,262144,46638,214385,1121
0004120,262144,0,262144,0
0004121,262144,0,255257,6887
0004122,262144,0,212473,49671
0004123,262144,0,188487,73657
0004124,262144,0,219476,42668
0004125,262144,0,206311,55833
0004126,262144,0,252467,9677
0004127,262144,2156,213534,46454
0004128,262144,21804,208379,31961
0004129,262144,26634,235510,0
0004130,262144,0,262144,0
0004131,262144,189399,72226,519
0004132,262144,0,262144,0
0004133,262144,0,262144,0
0004134,262144,0,262144,0
0004135,262144,0,262144,0
0004136,262144,0,259266,2878
0004137,262144,0,260193,1951
0004138,262144,0,262144,0
0004139,262144,0,262144,0
0004140,262144,0,261154,990
0004141,262144,0,260428,1716
0004142,262144,13858,209202,39084
0004143,262144,4123,257707,314
0004144,262144,141,262003,0
0004145,262144,0,261829,315
0004146,262144,0,262144,0
0004147,262144,0,261316,828
0004148,262144,0,259633,2511
0004149,262144,0,261289,855
0004150,262144,0,262144,0
0004151,262144,0,261524,620
0004152,262144,0,260898,1246
0004153,262144,0,259241,2903
0004154,262144,0,234330,27814
0004155,262144,0,172206,89938
0004156,262144,0,174276,87868
0004157,262144,1309,185852,74983
0004158,262144,0,257048,5096
0004159,262144,0,251332,10812
0004160,262144,228,254154,7762
0004161,262144,10337,247615,4192
0004162,262144,63751,196362,2031
0004163,262144,7470,246929,7745
0004164,262144,39105,222189,850
0004165,262144,0,183224,78920
0004166,262144,0,191213,70931
0004167,262144,0,205145,56999
0004168,262144,0,209151,52993
0004169,262144,0,250260,11884
0004170,262144,0,235833,26311
0004171,262144,0,231779,30365
0004172,262144,0,216749,45395
0004173,262144,0,243560,18584
0004174,262144,0,262144,0
0004175,262144,0,219497,42647
0004176,262144,36261,223025,2858
0004177,262144,0,260727,1417
0004178,262144,0,262144,0
0004179,262144,0,262144,0
0004180,262144,0,261982,162
0004181,262144,0,262144,0
0004182,262144,0,261735,409
0004183,262144,0,260674,1470
0004184,262144,0,260944,1200
0004185,262144,0,261665,479
0004186,262144,0,262144,0
0004187,262144,15262,244487,2395
0004188,262144,0,262144,0
0004189,262144,0,262144,0
0004190,262144,0,262144,0
0004191,262144,0,260310,1834
0004192,262144,0,261252,892
0004193,262144,0,262144,0
0004194,262144,0,260805,1339
0004195,262144,0,261324,820
0004196,262144,0,262144,0
0004197,262144,0,261222,922
0004198,262144,0,260472,1672
0004199,262144,0,260801,1343
0004200,262144,0,258794,3350
0004201,262144,0,146984,115160
0004202,262144,0,13088,249056
0004203,262144,0,262144,0
0004204,262144,0,258702,3442
0004205,262144,0,236765,25379
0004206,262144,0,234542,27602
0004207,262144,0,217457,44687
0004208,262144,0,218876,43268
0004209,262144,113983,148053,108
0004210,262144,0,221391,40753
0004211,262144,0,232740,29404
0004212,262144,0,258076,4068
0004213,262144,0,226823,35321
0004214,262144,0,145598,116546
0004215,262144,0,184225,77919
0004216,262144,0,236356,25788
0004217,262144,0,128302,133842
0004218,262144,0,229846,32298
0004219,262144,0,262144,0
0004220,262144,0,169124,93020
0004221,262144,509,260260,1375
0004222,262144,0,212330,49814
0004223,262144,0,261109,1035
0004224,262144,0,262144,0
0004225,262144,0,262144,0
0004226,262144,0,262144,0
0004227,262144,0,262144,0
0004228,262144,0,262144,0
0004229,262144,0,262144,0
0004230,262144,0,262144,0
0004231,262144,0,262144,0
0004232,262144,0,261074,1070
0004233,262144,0,262144,0
0004234,262144,0,262144,0
0004235,262144,0,262144,0
0004236,262144,0,260491,1653
0004237,262144,0,262144,0
0004238,262144,0,262144,0
0004239,262144,0,261041,1103
0004240,262144,0,259566,2578
0004241,262144,0,260181,1963
0004242,262144,0,262144,0
0004243,262144,0,261374,770
0004244,262144,0,260731,1413
0004245,262144,0,260951,1193
0004246,262144,0,257763,4381
0004247,262144,0,54379,207765
0004248,262144,0,262120,24
0004249,262144,0,253782,8362
0004250,262144,0,239698,22446
0004251,262144,0,240519,21625
0004252,262144,0,210361,51783
0004253,262144,0,252544,9600
0004254,262144,0,262144,0
0004255,262144,0,244526,17618
0004256,262144,0,231400,30744
0004257,262144,0,208767,53377
0004258,262144,0,153717,108427
0004259,262144,0,223402,38742
0004260,262144,0,215670,46474
0004261,262144,0,206498,55646
0004262,262144,0,260509,1635
0004263,262144,0,227240,34904
0004264,262144,2708,259436,0
0004265,262144,0,215281,46863
0004266,262144,14506,244969,2669
0004267,262144,0,240698,21446
0004268,262144,0,237245,24899
0004269,262144,0,253220,8924
0004270,262144,0,261870,274
0004271,262144,0,262144,0
0004272,262144,0,262144,0
0004273,262144,0,262144,0
0004274,262144,0,262144,0
0004275,262144,0,262144,0
0004276,262144,0,262144,0
0004277,262144,2792,257577,1775
0004278,262144,0,262144,0
0004279,262144,0,262144,0
0004280,262144,0,261421,723
0004281,262144,0,260674,1470
0004282,262144,0,262144,0
0004283,262144,0,262144,0
0004284,262144,0,260736,1408
0004285,262144,0,260609,1535
0004286,262144,0,260781,1363
0004287,262144,0,260527,1617
0004288,262144,515,261629,0
