rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
434,0075544,65536,0,0,65536,0,0,0,0,0,0,0,0
435,0053943,65536,114,0,359,32,65031,0,0,0,0,0,0
436,0062256,65536,65536,0,0,0,0,0,0,0,0,0,0
437,0000115,65536,0,0,0,0,0,0,0,65536,0,0,0
438,0075545,65536,0,0,65536,0,0,0,0,0,0,0,0
439,0106146,65536,227,0,0,65301,8,0,0,0,0,0,0
440,0062257,65536,65536,0,0,0,0,0,0,0,0,0,0
441,0093806,65536,130,65370,32,0,0,4,0,0,0,0,0
442,0075546,65536,0,0,65536,0,0,0,0,0,0,0,0
443,0062258,65536,65536,0,0,0,0,0,0,0,0,0,0
444,0106168,65536,239,0,0,65297,0,0,0,0,0,0,0
445,0062275,65536,65536,0,0,0,0,0,0,0,0,0,0
446,0076604,65536,0,0,65536,0,0,0,0,0,0,0,0
447,0000126,65536,0,0,0,0,0,0,0,65536,0,0,0
448,0093677,65536,0,42,198,65292,0,4,0,0,0,0,0
449,0062298,65536,65536,0,0,0,0,0,0,0,0,0,0
450,0076162,65536,26,65368,112,16,0,14,0,0,0,0,0
451,0078222,65536,0,0,65536,0,0,0,0,0,0,0,0
452,0141727,65536,0,0,0,0,0,0,0,0,65536,0,0
453,0062316,65536,65536,0,0,0,0,0,0,0,0,0,0
454,0038091,65536,0,0,249,65287,0,0,0,0,0,0,0
455,0159172,65536,156,0,18,0,64999,363,0,0,0,0,0
456,0078641,65536,0,0,65536,0,0,0,0,0,0,0,0
457,0000127,65536,0,0,0,0,0,0,0,65536,0,0,0
458,0062317,65536,65536,0,0,0,0,0,0,0,0,0,0
459,0081052,65536,46,65364,126,0,0,0,0,0,0,0,0
460,0106094,65536,56,0,193,65287,0,0,0,0,0,0,0
461,0064813,65536,65536,0,0,0,0,0,0,0,0,0,0
462,0078660,65536,0,0,65536,0,0,0,0,0,0,0,0
463,0064830,65536,65536,0,0,0,0,0,0,0,0,0,0
464,0078661,65536,0,0,65536,0,0,0,0,0,0,0,0
465,0081759,65536,238,0,26,65272,0,0,0,0,0,0,0
466,0000128,65536,0,0,0,0,0,0,0,65536,0,0,0
467,0064907,65536,65536,0,0,0,0,0,0,0,0,0,0
468,0079004,65536,182,65354,0,0,0,0,0,0,0,0,0
469,0078679,65536,0,0,65536,0,0,0,0,0,0,0,0
470,0106125,65536,264,0,0,65272,0,0,0,0,0,0,0
471,0075048,65536,65536,0,0,0,0,0,0,0,0,0,0
472,0078719,65536,0,0,65536,0,0,0,0,0,0,0,0
473,0075049,65536,65536,0,0,0,0,0,0,0,0,0,0
474,0173943,65536,286,0,230,4,64964,52,0,0,0,0,0
475,0094835,65536,4,268,0,65264,0,0,0,0,0,0,0
476,0000129,65536,0,0,0,0,0,0,0,65536,0,0,0
477,0081025,65536,40,65353,143,0,0,0,0,0,0,0,0
478,0075066,65536,65536,0,0,0,0,0,0,0,0,0,0
479,0080218,65536,0,0,65536,0,0,0,0,0,0,0,0
480,0117134,65536,0,0,0,0,0,65536,0,0,0,0,0
481,0105550,65536,0,0,265,65259,6,6,0,0,0,0,0
482,0075067,65536,65536,0,0,0,0,0,0,0,0,0,0
483,0080256,65536,0,0,65536,0,0,0,0,0,0,0,0
484,0075068,65536,65536,0,0,0,0,0,0,0,0,0,0
485,0085290,65536,170,65350,16,0,0,0,0,0,0,0,0
486,0000140,65536,0,0,0,0,0,0,0,65536,0,0,0
487,0090827,65536,0,0,283,65253,0,0,0,0,0,0,0
488,0080940,65536,0,0,65536,0,0,0,0,0,0,0,0
489,0075085,65536,65536,0,0,0,0,0,0,0,0,0,0
490,0084910,65536,0,0,65536,0,0,0,0,0,0,0,0
491,0075086,65536,65536,0,0,0,0,0,0,0,0,0,0
492,0106128,65536,268,0,0,65248,20,0,0,0,0,0,0
493,0081051,65536,112,65344,80,0,0,0,0,0,0,0,0
494,0075087,65536,65536,0,0,0,0,0,0,0,0,0,0
495,0000141,65536,0,0,0,0,0,0,0,65536,0,0,0
496,0084929,65536,0,0,65536,0,0,0,0,0,0,0,0
497,0141286,65536,0,0,431,0,64940,120,0,45,0,0,0
498,0038597,65536,0,0,292,65244,0,0,0,0,0,0,0
499,0075104,65536,65536,0,0,0,0,0,0,0,0,0,0
500,0084983,65536,0,0,65536,0,0,0,0,0,0,0,0
501,0075105,65536,65536,0,0,0,0,0,0,0,0,0,0
502,0107777,65536,0,0,286,65244,0,6,0,0,0,0,0
503,0078983,65536,12,65338,172,0,0,14,0,0,0,0,0
504,0085036,65536,0,0,65536,0,0,0,0,0,0,0,0
505,0000142,65536,0,0,0,0,0,0,0,65536,0,0,0
506,0075106,65536,65536,0,0,0,0,0,0,0,0,0,0
507,0090348,65536,0,16,286,65234,0,0,0,0,0,0,0
508,0075122,65536,65536,0,0,0,0,0,0,0,0,0,0
509,0085058,65536,0,0,65536,0,0,0,0,0,0,0,0
510,0076104,65536,0,65335,201,0,0,0,0,0,0,0,0
511,0075123,65536,65536,0,0,0,0,0,0,0,0,0,0
512,0116829,65536,0,0,4,65232,0,300,0,0,0,0,0
513,0085691,65536,0,0,65536,0,0,0,0,0,0,0,0
514,0000143,65536,0,0,0,0,0,0,0,65536,0,0,0
515,0075124,65536,65536,0,0,0,0,0,0,0,0,0,0
516,0173601,65536,547,0,63,0,64918,8,0,0,0,0,0
517,0111071,65536,0,0,65536,0,0,0,0,0,0,0,0
518,0105477,65536,0,4,293,65231,0,8,0,0,0,0,0
519,0075125,65536,65536,0,0,0,0,0,0,0,0,0,0
520,0078813,65536,210,65326,0,0,0,0,0,0,0,0,0
521,0121090,65536,0,0,65536,0,0,0,0,0,0,0,0
522,0075142,65536,65536,0,0,0,0,0,0,0,0,0,0
523,0105514,65536,0,40,256,65220,0,20,0,0,0,0,0
524,0000146,65536,0,0,0,0,0,0,0,65536,0,0,0
525,0075143,65536,65536,0,0,0,0,0,0,0,0,0,0
526,0121091,65536,0,0,65536,0,0,0,0,0,0,0,0
527,0093636,65536,0,0,307,65213,0,16,0,0,0,0,0
528,0075144,65536,65536,0,0,0,0,0,0,0,0,0,0
529,0078945,65536,191,65325,20,0,0,0,0,0,0,0,0
530,0121094,65536,0,0,65536,0,0,0,0,0,0,0,0
531,0076229,65536,65536,0,0,0,0,0,0,0,0,0,0
532,0000154,65536,0,0,0,0,0,0,0,65536,0,0,0
533,0106105,65536,44,0,226,65202,0,0,0,64,0,0,0
534,0121095,65536,0,0,65536,0,0,0,0,0,0,0,0
535,0159096,65536,519,101,4,0,64894,18,0,0,0,0,0
536,0076230,65536,65536,0,0,0,0,0,0,0,0,0,0
537,0078985,65536,215,65317,4,0,0,0,0,0,0,0,0
538,0038532,65536,4,54,260,65194,24,0,0,0,0,0,0
539,0121098,65536,0,0,65536,0,0,0,0,0,0,0,0
540,0076233,65536,65536,0,0,0,0,0,0,0,0,0,0
541,0107956,65536,0,0,0,0,0,0,0,4,65532,0,0
542,0000155,65536,0,0,0,0,0,0,0,65536,0,0,0
543,0117483,65536,0,0,0,0,0,65536,0,0,0,0,0
544,0076234,65536,65536,0,0,0,0,0,0,0,0,0,0
545,0121099,65536,0,0,65536,0,0,0,0,0,0,0,0
546,0105471,65536,0,45,303,65188,0,0,0,0,0,0,0
547,0076235,65536,65536,0,0,0,0,0,0,0,0,0,0
548,0081185,65536,95,65313,128,0,0,0,0,0,0,0,0
549,0121100,65536,0,0,65536,0,0,0,0,0,0,0,0
550,0113031,65536,0,0,350,65186,0,0,0,0,0,0,0
551,0076236,65536,65536,0,0,0,0,0,0,0,0,0,0
552,0000156,65536,0,0,0,0,0,0,0,65536,0,0,0
553,0121105,65536,0,0,65536,0,0,0,0,0,0,0,0
554,0076238,65536,65536,0,0,0,0,0,0,0,0,0,0
555,0105724,65536,0,0,277,65175,0,84,0,0,0,0,0
556,0078853,65536,232,65300,4,0,0,0,0,0,0,0,0
557,0159140,65536,262,0,317,0,64885,72,0,0,0,0,0
558,0076239,65536,65536,0,0,0,0,0,0,0,0,0,0
559,0121106,65536,0,0,65536,0,0,0,0,0,0,0,0
560,0094829,65536,0,0,362,65174,0,0,0,0,0,0,0
561,0076240,65536,65536,0,0,0,0,0,0,0,0,0,0
562,0121108,65536,0,0,65536,0,0,0,0,0,0,0,0
563,0000157,65536,0,0,0,0,0,0,0,65536,0,0,0
564,0076241,65536,65536,0,0,0,0,0,0,0,0,0,0
565,0079060,65536,136,65296,26,0,0,78,0,0,0,0,0
566,0105495,65536,0,0,336,65168,0,32,0,0,0,0,0
567,0121110,65536,0,0,65536,0,0,0,0,0,0,0,0
568,0076242,65536,65536,0,0,0,0,0,0,0,0,0,0
569,0121111,65536,0,0,65536,0,0,0,0,0,0,0,0
570,0076245,65536,65536,0,0,0,0,0,0,0,0,0,0
571,0089860,65536,4,6,316,65166,44,0,0,0,0,0,0
572,0000160,65536,0,0,0,0,0,0,0,65536,0,0,0
573,0162590,65536,228,65294,14,0,0,0,0,0,0,0,0
574,0076247,65536,65536,0,0,0,0,0,0,0,0,0,0
575,0121114,65536,0,0,65536,0,0,0,0,0,0,0,0
576,0038591,65536,0,0,309,65153,0,74,0,0,0,0,0
577,0173484,65536,676,0,4,0,64848,8,0,0,0,0,0
578,0076248,65536,65536,0,0,0,0,0,0,0,0,0,0
579,0121117,65536,0,0,65536,0,0,0,0,0,0,0,0
580,0000161,65536,0,0,0,0,0,0,0,65536,0,0,0
581,0076249,65536,65536,0,0,0,0,0,0,0,0,0,0
582,0125355,65536,46,4,16,65153,38,279,0,0,0,0,0
583,0081059,65536,252,65284,0,0,0,0,0,0,0,0,0
584,0121118,65536,0,0,65536,0,0,0,0,0,0,0,0
585,0076250,65536,65536,0,0,0,0,0,0,0,0,0,0
586,0106186,65536,215,0,175,65146,0,0,0,0,0,0,0
587,0142345,65536,42,0,0,0,0,0,0,22,0,65472,0
588,0121129,65536,0,0,65536,0,0,0,0,0,0,0,0
589,0076252,65536,65536,0,0,0,0,0,0,0,0,0,0
590,0000168,65536,0,0,0,0,0,0,0,65536,0,0,0
591,0093825,65536,0,65280,248,8,0,0,0,0,0,0,0
592,0076253,65536,65536,0,0,0,0,0,0,0,0,0,0
593,0038366,65536,0,0,378,65138,20,0,0,0,0,0,0
594,0121134,65536,0,0,65536,0,0,0,0,0,0,0,0
595,0076254,65536,65536,0,0,0,0,0,0,0,0,0,0
596,0159287,65536,123,98,252,20,64837,206,0,0,0,0,0
597,0121136,65536,0,0,65536,0,0,0,0,0,0,0,0
598,0038017,65536,0,166,221,65131,0,18,0,0,0,0,0
599,0076256,65536,65536,0,0,0,0,0,0,0,0,0,0
600,0000169,65536,0,0,0,0,0,0,0,65536,0,0,0
601,0078966,65536,266,65270,0,0,0,0,0,0,0,0,0
602,0121137,65536,0,0,65536,0,0,0,0,0,0,0,0
603,0076257,65536,65536,0,0,0,0,0,0,0,0,0,0
604,0095369,65536,0,0,0,65131,0,0,0,0,405,0,0
605,0076259,65536,65536,0,0,0,0,0,0,0,0,0,0
606,0121152,65536,0,0,65536,0,0,0,0,0,0,0,0
607,0117519,65536,0,0,0,0,0,65536,0,0,0,0,0
608,0180499,65536,0,36,153,65129,214,4,0,0,0,0,0
609,0076260,65536,65536,0,0,0,0,0,0,0,0,0,0
610,0162553,65536,0,65268,131,0,2,135,0,0,0,0,0
611,0000170,65536,0,0,0,0,0,0,0,65536,0,0,0
612,0121153,65536,0,0,65536,0,0,0,0,0,0,0,0
613,0076261,65536,65536,0,0,0,0,0,0,0,0,0,0
614,0106000,65536,390,0,26,65120,0,0,0,0,0,0,0
615,0125022,65536,0,0,65536,0,0,0,0,0,0,0,0
616,0076266,65536,65536,0,0,0,0,0,0,0,0,0,0
617,0159082,65536,113,39,513,0,64831,40,0,0,0,0,0
618,0075990,65536,190,65266,80,0,0,0,0,0,0,0,0
619,0105530,65536,0,120,299,65115,0,2,0,0,0,0,0
620,0125040,65536,0,0,65536,0,0,0,0,0,0,0,0
621,0000171,65536,0,0,0,0,0,0,0,65536,0,0,0
622,0076267,65536,65536,0,0,0,0,0,0,0,0,0,0
623,0076269,65536,65536,0,0,0,0,0,0,0,0,0,0
624,0125041,65536,0,0,65536,0,0,0,0,0,0,0,0
625,0038252,65536,0,34,388,65114,0,0,0,0,0,0,0
626,0076270,65536,65536,0,0,0,0,0,0,0,0,0,0
627,0081045,65536,232,65264,40,0,0,0,0,0,0,0,0
628,0125042,65536,0,0,65536,0,0,0,0,0,0,0,0
629,0000174,65536,0,0,0,0,0,0,0,65536,0,0,0
630,0105513,65536,0,74,347,65111,4,0,0,0,0,0,0
631,0076271,65536,65536,0,0,0,0,0,0,0,0,0,0
632,0141689,65536,0,0,4,0,0,0,0,0,65532,0,0
633,0132254,65536,0,0,65536,0,0,0,0,0,0,0,0
634,0076272,65536,65536,0,0,0,0,0,0,0,0,0,0
635,0106145,65536,414,8,0,65106,0,8,0,0,0,0,0
636,0162586,65536,42,65240,77,0,0,177,0,0,0,0,0
637,0076273,65536,65536,0,0,0,0,0,0,0,0,0,0
638,0136533,65536,0,0,65536,0,0,0,0,0,0,0,0
639,0141216,65536,514,0,26,0,64814,182,0,0,0,0,0
640,0000175,65536,0,0,0,0,0,0,0,65536,0,0,0
641,0180973,65536,406,0,0,65106,24,0,0,0,0,0,0
642,0076274,65536,65536,0,0,0,0,0,0,0,0,0,0
643,0136610,65536,0,0,65536,0,0,0,0,0,0,0,0
644,0076275,65536,65536,0,0,0,0,0,0,0,0,0,0
645,0081148,65536,82,65237,217,0,0,0,0,0,0,0,0
646,0094849,65536,0,0,435,65101,0,0,0,0,0,0,0
647,0136627,65536,0,0,65536,0,0,0,0,0,0,0,0
648,0076276,65536,65536,0,0,0,0,0,0,0,0,0,0
649,0000182,65536,0,0,0,0,0,0,0,65536,0,0,0
650,0136628,65536,0,0,65536,0,0,0,0,0,0,0,0
651,0105803,65536,0,8,429,65099,0,0,0,0,0,0,0
652,0076277,65536,65536,0,0,0,0,0,0,0,0,0,0
653,0162564,65536,100,65237,187,0,0,12,0,0,0,0,0
654,0076278,65536,65536,0,0,0,0,0,0,0,0,0,0
655,0136629,65536,0,0,65536,0,0,0,0,0,0,0,0
656,0105549,65536,0,0,413,65093,0,30,0,0,0,0,0
657,0076279,65536,65536,0,0,0,0,0,0,0,0,0,0
658,0000183,65536,0,0,0,0,0,0,0,65536,0,0,0
659,0141204,65536,118,12,36,6,64811,553,0,0,0,0,0
660,0136647,65536,0,0,65536,0,0,0,0,0,0,0,0
661,0076280,65536,65536,0,0,0,0,0,0,0,0,0,0
662,0105759,65536,0,0,445,65091,0,0,0,0,0,0,0
663,0081186,65536,6,65230,300,0,0,0,0,0,0,0,0
664,0136666,65536,0,0,65536,0,0,0,0,0,0,0,0
665,0076281,65536,65536,0,0,0,0,0,0,0,0,0,0
666,0093570,65536,0,218,229,65089,0,0,0,0,0,0,0
667,0000184,65536,0,0,0,0,0,0,0,65536,0,0,0
668,0136667,65536,0,0,65536,0,0,0,0,0,0,0,0
669,0076285,65536,65536,0,0,0,0,0,0,0,0,0,0
670,0078756,65536,317,65219,0,0,0,0,0,0,0,0,0
671,0076286,65536,65536,0,0,0,0,0,0,0,0,0,0
672,0117562,65536,0,0,0,0,0,65536,0,0,0,0,0
673,0089749,65536,94,143,214,65085,0,0,0,0,0,0,0
674,0156238,65536,0,0,65536,0,0,0,0,0,0,0,0
675,0076288,65536,65536,0,0,0,0,0,0,0,0,0,0
676,0156239,65536,0,0,65536,0,0,0,0,0,0,0,0
677,0000185,65536,0,0,0,0,0,0,0,65536,0,0,0
678,0106108,65536,355,0,0,65083,6,6,0,86,0,0,0
679,0150149,65536,397,0,157,54,64800,128,0,0,0,0,0
680,0076289,65536,65536,0,0,0,0,0,0,0,0,0,0
681,0078833,65536,60,65208,58,0,0,210,0,0,0,0,0
682,0160769,65536,0,0,65536,0,0,0,0,0,0,0,0
683,0076290,65536,65536,0,0,0,0,0,0,0,0,0,0
684,0180500,65536,306,0,102,65082,38,0,0,0,8,0,0
685,0076291,65536,65536,0,0,0,0,0,0,0,0,0,0
686,0160770,65536,0,0,65536,0,0,0,0,0,0,0,0
687,0000188,65536,0,0,0,0,0,0,0,65536,0,0,0
688,0079281,65536,152,209,86,65081,8,0,0,0,0,0,0
689,0075968,65536,92,65206,238,0,0,0,0,0,0,0,0
690,0076292,65536,65536,0,0,0,0,0,0,0,0,0,0
691,0160789,65536,0,0,65536,0,0,0,0,0,0,0,0
692,0076293,65536,65536,0,0,0,0,0,0,0,0,0,0
693,0089730,65536,8,401,46,65081,0,0,0,0,0,0,0
694,0160790,65536,0,0,65536,0,0,0,0,0,0,0,0
695,0076296,65536,65536,0,0,0,0,0,0,0,0,0,0
696,0000189,65536,0,0,0,0,0,0,0,65536,0,0,0
697,0081123,65536,332,65204,0,0,0,0,0,0,0,0,0
698,0173620,65536,590,0,56,4,64797,89,0,0,0,0,0
699,0038071,65536,4,270,142,65080,40,0,0,0,0,0,0
700,0165878,65536,0,0,65536,0,0,0,0,0,0,0,0
701,0076297,65536,65536,0,0,0,0,0,0,0,0,0,0
702,0076298,65536,65536,0,0,0,0,0,0,0,0,0,0
703,0165879,65536,0,0,65536,0,0,0,0,0,0,0,0
704,0105684,65536,0,34,420,65078,0,4,0,0,0,0,0
705,0000196,65536,0,0,0,0,0,0,0,65536,0,0,0
706,0076299,65536,65536,0,0,0,0,0,0,0,0,0,0
707,0162066,65536,97,65204,0,0,18,217,0,0,0,0,0
708,0165897,65536,0,0,65536,0,0,0,0,0,0,0,0
709,0038589,65536,0,0,209,65068,0,259,0,0,0,0,0
710,0076300,65536,65536,0,0,0,0,0,0,0,0,0,0
711,0166274,65536,0,0,65536,0,0,0,0,0,0,0,0
712,0076301,65536,65536,0,0,0,0,0,0,0,0,0,0
713,0090384,65536,0,72,398,65066,0,0,0,0,0,0,0
714,0000197,65536,0,0,0,0,0,0,0,65536,0,0,0
715,0076169,65536,0,65191,251,4,0,90,0,0,0,0,0
716,0168745,65536,0,0,65536,0,0,0,0,0,0,0,0
717,0076304,65536,65536,0,0,0,0,0,0,0,0,0,0
718,0159159,65536,502,20,93,0,64775,146,0,0,0,0,0
719,0141705,65536,0,0,12,0,0,0,0,4,65520,0,0
720,0038110,65536,0,0,419,65065,52,0,0,0,0,0,0
721,0076305,65536,65536,0,0,0,0,0,0,0,0,0,0
722,0168748,65536,0,0,65536,0,0,0,0,0,0,0,0
723,0076306,65536,65536,0,0,0,0,0,0,0,0,0,0
724,0078871,65536,199,65187,150,0,0,0,0,0,0,0,0
725,0000198,65536,0,0,0,0,0,0,0,65536,0,0,0
726,0093608,65536,0,169,309,65058,0,0,0,0,0,0,0
727,0168766,65536,0,0,65536,0,0,0,0,0,0,0,0
728,0076307,65536,65536,0,0,0,0,0,0,0,0,0,0
729,0168830,65536,0,0,65536,0,0,0,0,0,0,0,0
730,0163918,65536,67,0,420,65049,0,0,0,0,0,0,0
731,0076308,65536,65536,0,0,0,0,0,0,0,0,0,0
732,0081167,65536,116,65187,233,0,0,0,0,0,0,0,0
733,0076309,65536,65536,0,0,0,0,0,0,0,0,0,0
734,0168924,65536,0,0,65536,0,0,0,0,0,0,0,0
735,0000202,65536,0,0,0,0,0,0,0,65536,0,0,0
736,0125097,65536,4,4,182,65046,80,0,0,220,0,0,0
737,0117669,65536,0,0,0,0,0,65536,0,0,0,0,0
738,0076310,65536,65536,0,0,0,0,0,0,0,0,0,0
739,0168943,65536,0,0,65536,0,0,0,0,0,0,0,0
740,0159100,65536,389,24,285,0,64774,64,0,0,0,0,0
741,0038015,65536,19,412,52,65041,12,0,0,0,0,0,0
742,0076312,65536,65536,0,0,0,0,0,0,0,0,0,0
743,0080214,65536,102,65184,250,0,0,0,0,0,0,0,0
744,0171666,65536,0,0,65536,0,0,0,0,0,0,0,0
745,0000203,65536,0,0,0,0,0,0,0,65536,0,0,0
746,0076313,65536,65536,0,0,0,0,0,0,0,0,0,0
747,0038662,65536,0,0,486,65041,9,0,0,0,0,0,0
748,0177463,65536,0,0,65536,0,0,0,0,0,0,0,0
749,0076314,65536,65536,0,0,0,0,0,0,0,0,0,0
750,0078757,65536,336,65176,24,0,0,0,0,0,0,0,0
751,0038236,65536,0,0,0,65040,366,130,0,0,0,0,0
752,0076316,65536,65536,0,0,0,0,0,0,0,0,0,0
753,0177789,65536,0,0,65536,0,0,0,0,0,0,0,0
754,0000210,65536,0,0,0,0,0,0,0,65536,0,0,0
755,0076317,65536,65536,0,0,0,0,0,0,0,0,0,0
756,0177992,65536,0,0,65536,0,0,0,0,0,0,0,0
757,0094853,65536,16,58,395,65039,28,0,0,0,0,0,0
758,0076318,65536,65536,0,0,0,0,0,0,0,0,0,0
759,0053945,65536,88,0,412,269,64733,34,0,0,0,0,0
760,0081129,65536,342,65174,20,0,0,0,0,0,0,0,0
761,0178563,65536,0,0,65536,0,0,0,0,0,0,0,0
762,0076323,65536,65536,0,0,0,0,0,0,0,0,0,0
763,0038584,65536,0,0,494,65038,0,4,0,0,0,0,0
764,0000211,65536,0,0,0,0,0,0,0,65536,0,0,0
765,0076324,65536,65536,0,0,0,0,0,0,0,0,0,0
766,0178835,65536,0,0,65536,0,0,0,0,0,0,0,0
767,0079188,65536,183,36,275,65034,8,0,0,0,0,0,0
768,0162569,65536,347,65173,16,0,0,0,0,0,0,0,0
769,0076326,65536,65536,0,0,0,0,0,0,0,0,0,0
770,0178842,65536,0,0,65536,0,0,0,0,0,0,0,0
771,0076327,65536,65536,0,0,0,0,0,0,0,0,0,0
772,0038653,65536,0,0,437,65030,36,33,0,0,0,0,0
773,0000212,65536,0,0,0,0,0,0,0,65536,0,0,0
774,0178843,65536,0,0,65536,0,0,0,0,0,0,0,0
775,0076328,65536,65536,0,0,0,0,0,0,0,0,0,0
776,0081081,65536,368,65168,0,0,0,0,0,0,0,0,0
777,0038051,65536,0,0,470,65028,38,0,0,0,0,0,0
778,0178844,65536,0,0,65536,0,0,0,0,0,0,0,0
779,0076330,65536,65536,0,0,0,0,0,0,0,0,0,0
780,0159158,65536,776,0,30,0,64730,0,0,0,0,0,0
781,0140412,65536,0,0,0,0,12,0,0,37,30,65457,0
782,0000216,65536,0,0,0,0,0,0,0,65536,0,0,0
783,0076331,65536,65536,0,0,0,0,0,0,0,0,0,0
784,0180995,65536,0,0,65536,0,0,0,0,0,0,0,0
785,0038279,65536,0,0,508,65028,0,0,0,0,0,0,0
786,0076332,65536,65536,0,0,0,0,0,0,0,0,0,0
787,0079080,65536,140,65165,115,0,0,116,0,0,0,0,0
788,0180996,65536,0,0,65536,0,0,0,0,0,0,0,0
789,0106189,65536,509,0,0,65027,0,0,0,0,0,0,0
790,0076333,65536,65536,0,0,0,0,0,0,0,0,0,0
791,0181014,65536,0,0,65536,0,0,0,0,0,0,0,0
792,0000217,65536,0,0,0,0,0,0,0,65536,0,0,0
793,0076335,65536,65536,0,0,0,0,0,0,0,0,0,0
794,0043802,65536,0,0,527,65009,0,0,0,0,0,0,0
795,0076093,65536,99,65159,102,176,0,0,0,0,0,0,0
796,0181015,65536,0,0,65536,0,0,0,0,0,0,0,0
797,0076336,65536,65536,0,0,0,0,0,0,0,0,0,0
798,0043948,65536,0,0,53,65006,469,8,0,0,0,0,0
799,0159121,65536,502,0,340,0,64694,0,0,0,0,0,0
800,0076342,65536,65536,0,0,0,0,0,0,0,0,0,0
801,0117688,65536,0,0,0,0,0,65536,0,0,0,0,0
802,0181016,65536,0,0,65536,0,0,0,0,0,0,0,0
803,0000218,65536,0,0,0,0,0,0,0,65536,0,0,0
804,0076343,65536,65536,0,0,0,0,0,0,0,0,0,0
805,0076092,65536,0,65155,365,16,0,0,0,0,0,0,0
806,0091004,65536,0,366,154,65006,10,0,0,0,0,0,0
807,0181034,65536,0,0,65536,0,0,0,0,0,0,0,0
808,0076344,65536,65536,0,0,0,0,0,0,0,0,0,0
809,0141706,65536,20,0,0,0,0,0,0,0,65516,0,0
810,0181054,65536,0,0,65536,0,0,0,0,0,0,0,0
811,0038568,65536,0,108,337,65005,80,6,0,0,0,0,0
812,0076345,65536,65536,0,0,0,0,0,0,0,0,0,0
813,0000224,65536,0,0,0,0,0,0,0,65536,0,0,0
814,0080521,65536,88,65134,314,0,0,0,0,0,0,0,0
815,0076346,65536,65536,0,0,0,0,0,0,0,0,0,0
816,0045532,65536,0,2,65534,0,0,0,0,0,0,0,0
817,0093589,65536,12,138,377,65001,0,8,0,0,0,0,0
818,0076347,65536,65536,0,0,0,0,0,0,0,0,0,0
819,0045533,65536,0,2,65534,0,0,0,0,0,0,0,0
820,0159153,65536,283,36,322,0,64675,220,0,0,0,0,0
821,0077273,65536,90,84,366,64996,0,0,0,0,0,0,0
822,0000225,65536,0,0,0,0,0,0,0,65536,0,0,0
823,0076349,65536,65536,0,0,0,0,0,0,0,0,0,0
824,0081241,65536,0,65130,406,0,0,0,0,0,0,0,0
825,0160711,65536,2,0,65534,0,0,0,0,0,0,0,0
826,0076350,65536,65536,0,0,0,0,0,0,0,0,0,0
827,0106187,65536,364,0,179,64993,0,0,0,0,0,0,0
828,0045228,65536,4,0,65532,0,0,0,0,0,0,0,0
829,0076351,65536,65536,0,0,0,0,0,0,0,0,0,0
830,0000229,65536,0,0,0,0,0,0,0,65536,0,0,0
831,0081184,65536,142,65126,268,0,0,0,0,0,0,0,0
832,0125264,65536,6,8,148,64986,8,380,0,0,0,0,0
833,0076352,65536,65536,0,0,0,0,0,0,0,0,0,0
834,0045478,65536,4,0,65532,0,0,0,0,0,0,0,0
835,0076356,65536,65536,0,0,0,0,0,0,0,0,0,0
836,0045494,65536,0,4,65532,0,0,0,0,0,0,0,0
837,0093657,65536,0,200,332,64984,16,4,0,0,0,0,0
838,0076362,65536,65536,0,0,0,0,0,0,0,0,0,0
839,0081183,65536,345,65123,68,0,0,0,0,0,0,0,0
840,0000230,65536,0,0,0,0,0,0,0,65536,0,0,0
841,0159157,65536,837,0,10,0,64672,17,0,0,0,0,0
842,0046380,65536,0,0,65532,0,4,0,0,0,0,0,0
843,0095388,65536,0,0,458,64984,20,0,0,0,74,0,0
844,0076363,65536,65536,0,0,0,0,0,0,0,0,0,0
845,0047328,65536,0,4,65532,0,0,0,0,0,0,0,0
846,0076365,65536,65536,0,0,0,0,0,0,0,0,0,0
847,0081700,65536,524,0,16,64982,14,0,0,0,0,0,0
848,0075951,65536,324,65122,78,0,0,12,0,0,0,0,0
849,0076366,65536,65536,0,0,0,0,0,0,0,0,0,0
850,0078698,65536,0,0,65532,4,0,0,0,0,0,0,0
851,0000231,65536,0,0,0,0,0,0,0,65536,0,0,0
852,0112357,65536,299,104,134,64979,20,0,0,0,0,0,0
853,0076367,65536,65536,0,0,0,0,0,0,0,0,0,0
854,0078717,65536,0,4,65532,0,0,0,0,0,0,0,0
855,0076369,65536,65536,0,0,0,0,0,0,0,0,0,0
856,0078888,65536,419,65117,0,0,0,0,0,0,0,0,0
857,0093753,65536,60,46,4,64976,450,0,0,0,0,0,0
858,0111070,65536,0,0,65532,4,0,0,0,0,0,0,0
859,0000232,65536,0,0,0,0,0,0,0,65536,0,0,0
860,0076371,65536,65536,0,0,0,0,0,0,0,0,0,0
861,0159116,65536,98,0,386,22,64666,364,0,0,0,0,0
862,0076373,65536,65536,0,0,0,0,0,0,0,0,0,0
863,0121125,65536,0,0,65532,4,0,0,0,0,0,0,0
864,0038644,65536,0,0,423,64973,52,88,0,0,0,0,0
865,0117690,65536,0,0,0,0,0,65536,0,0,0,0,0
866,0078874,65536,382,65110,44,0,0,0,0,0,0,0,0
867,0076380,65536,65536,0,0,0,0,0,0,0,0,0,0
868,0164239,65536,4,0,65532,0,0,0,0,0,0,0,0
