rank,sample_id,total_pixels,class_0,class_1,class_2,class_3
775,0000692,65536,0,0,0,65536
776,0005531,65536,64671,0,865,0
777,0004143,65536,0,0,65536,0
778,0001898,65536,64667,869,0,0
779,0002551,65536,103,65433,0,0
780,0000693,65536,0,0,0,65536
781,0003020,65536,64667,869,0,0
782,0007353,65536,64666,0,0,870
783,0004144,65536,0,0,65536,0
784,0000694,65536,0,0,0,65536
785,0002516,65536,107,65429,0,0
786,0004710,65536,64661,0,0,875
787,0005734,65536,64661,0,0,875
788,0004145,65536,0,0,65536,0
789,0000695,65536,0,0,0,65536
790,0003300,65536,119,65417,0,0
791,0004814,65536,64660,0,0,876
792,0000779,65536,64655,0,0,881
793,0004147,65536,0,0,65536,0
794,0004538,65536,64647,0,0,889
795,0000696,65536,0,0,0,65536
796,0001702,65536,120,65416,0,0
797,0003262,65536,64646,890,0,0
798,0003225,65536,64644,892,0,0
799,0000697,65536,0,0,0,65536
800,0004148,65536,0,0,65536,0
801,0001650,65536,121,65415,0,0
802,0000849,65536,64641,0,0,895
803,0003450,65536,64637,899,0,0
804,0000698,65536,0,0,0,65536
805,0004150,65536,0,0,65536,0
806,0006727,65536,64636,900,0,0
807,0002528,65536,121,65415,0,0
808,0007230,65536,64634,0,0,902
809,0000699,65536,0,0,0,65536
810,0007640,65536,64632,0,904,0
811,0004154,65536,0,0,65536,0
812,0003559,65536,126,65410,0,0
813,0002605,65536,64627,909,0,0
814,0000700,65536,0,0,0,65536
815,0005231,65536,64620,0,0,916
816,0004155,65536,0,0,65536,0
817,0003754,65536,138,65398,0,0
818,0002545,65536,64613,923,0,0
819,0004465,65536,64610,0,0,926
820,0000701,65536,0,0,0,65536
821,0002009,65536,64609,927,0,0
822,0004163,65536,0,0,65536,0
823,0001834,65536,142,65394,0,0
824,0007349,65536,64608,0,0,928
825,0000702,65536,0,0,0,65536
826,0002542,65536,64606,930,0,0
827,0004164,65536,0,0,65536,0
828,0003334,65536,148,65388,0,0
829,0007332,65536,64603,0,0,933
830,0000703,65536,0,0,0,65536
831,0006821,65536,64601,0,935,0
832,0004165,65536,0,0,65536,0
833,0003857,65536,64600,936,0,0
834,0003556,65536,151,65385,0,0
835,0000704,65536,0,0,0,65536
836,0004709,65536,64593,0,0,943
837,0003546,65536,64589,947,0,0
838,0004166,65536,0,0,65536,0
839,0001635,65536,152,65384,0,0
840,0000775,65536,64586,0,950,0
841,0000705,65536,0,0,0,65536
842,0006760,65536,64586,950,0,0
843,0004167,65536,0,0,65536,0
844,0003329,65536,162,65374,0,0
845,0004743,65536,64584,0,952,0
846,0000706,65536,0,0,0,65536
847,0002641,65536,64582,954,0,0
848,0002624,65536,64581,955,0,0
849,0004168,65536,0,0,65536,0
850,0001772,65536,173,65363,0,0
851,0000707,65536,0,0,0,65536
852,0005095,65536,64559,0,0,977
853,0006693,65536,64556,0,980,0
854,0004173,65536,0,0,65536,0
855,0001674,65536,180,65356,0,0
856,0000708,65536,0,0,0,65536
857,0007520,65536,64554,0,982,0
858,0003620,65536,64549,987,0,0
859,0006758,65536,182,65354,0,0
860,0004174,65536,0,0,65536,0
861,0000709,65536,0,0,0,65536
862,0007234,65536,64542,0,994,0
863,0004660,65536,64534,0,1002,0
864,0001589,65536,64529,1007,0,0
865,0000710,65536,0,0,0,65536
866,0002325,65536,192,65344,0,0
867,0004175,65536,0,0,65536,0
868,0003106,65536,64525,1011,0,0
869,0005152,65536,64524,0,0,1012
870,0000711,65536,0,0,0,65536
871,0001656,65536,195,65341,0,0
872,0004176,65536,0,0,65536,0
873,0005684,65536,64524,0,0,1012
874,0005000,65536,64515,0,0,1021
875,0000712,65536,0,0,0,65536
876,0006461,65536,64509,0,1027,0
877,0001624,65536,198,65338,0,0
878,0004177,65536,0,0,65536,0
879,0000932,65536,64508,0,0,1028
880,0000713,65536,0,0,0,65536
881,0006869,65536,64505,0,1031,0
882,0003411,65536,200,65336,0,0
883,0004178,65536,0,0,65536,0
884,0007428,65536,64501,0,1035,0
885,0007603,65536,64499,0,1037,0
886,0000714,65536,0,0,0,65536
887,0005393,65536,200,65336,0,0
888,0000826,65536,64492,0,0,1044
889,0004179,65536,0,0,65536,0
890,0003735,65536,64489,1047,0,0
891,0000715,65536,0,0,0,65536
892,0007665,65536,64487,0,1049,0
893,0001938,65536,201,65335,0,0
894,0004180,65536,0,0,65536,0
895,0000203,65536,64485,0,1051,0
896,0000716,65536,0,0,0,65536
897,0003118,65536,64482,1054,0,0
898,0001608,65536,203,65333,0,0
899,0002022,65536,64481,1055,0,0
900,0004191,65536,0,0,65536,0
901,0000717,65536,0,0,0,65536
902,0006672,65536,64478,0,1058,0
903,0001890,65536,221,65315,0,0
904,0000470,65536,64477,0,1059,0
905,0004574,65536,0,0,65536,0
906,0000718,65536,0,0,0,65536
907,0005487,65536,64472,0,1064,0
908,0007480,65536,64466,0,1070,0
909,0001682,65536,228,65308,0,0
910,0007461,65536,64464,0,1072,0
911,0004581,65536,0,0,65536,0
912,0000719,65536,0,0,0,65536
913,0003114,65536,64463,1073,0,0
914,0003287,65536,228,65308,0,0
915,0004230,65536,64463,0,1073,0
916,0000720,65536,0,0,0,65536
917,0004582,65536,0,0,65536,0
918,0005716,65536,64458,0,1078,0
919,0001740,65536,234,65302,0,0
920,0007407,65536,64456,0,1080,0
921,0000721,65536,0,0,0,65536
922,0004611,65536,0,0,65536,0
923,0004588,65536,64454,0,1082,0
924,0005195,65536,64450,0,1086,0
925,0001736,65536,246,65290,0,0
926,0000722,65536,0,0,0,65536
927,0004953,65536,64443,0,1093,0
928,0004621,65536,0,0,65536,0
929,0001037,65536,64441,0,0,1095
930,0002943,65536,246,65290,0,0
931,0005078,65536,64437,0,0,1099
932,0000723,65536,0,0,0,65536
933,0004648,65536,0,0,65536,0
934,0007134,65536,64436,0,1100,0
935,0001760,65536,64434,1102,0,0
936,0005325,65536,250,65286,0,0
937,0000724,65536,0,0,0,65536
938,0007604,65536,64432,0,1104,0
939,0004672,65536,0,0,65536,0
940,0001806,65536,64429,1107,0,0
941,0001703,65536,253,65283,0,0
942,0000725,65536,0,0,0,65536
943,0002431,65536,64429,1107,0,0
944,0004779,65536,0,0,65536,0
945,0002642,65536,64429,1107,0,0
946,0000726,65536,0,0,0,65536
947,0003134,65536,255,65281,0,0
948,0004786,65536,64429,0,0,1107
949,0004942,65536,64428,0,1108,0
950,0004780,65536,0,0,65536,0
951,0000727,65536,0,0,0,65536
952,0004529,65536,64425,0,0,1111
953,0002333,65536,263,65273,0,0
954,0007568,65536,64425,0,1111,0
955,0004781,65536,0,0,65536,0
956,0000466,65536,64400,0,1136,0
957,0000728,65536,0,0,0,65536
958,0001790,65536,267,65269,0,0
959,0003163,65536,64392,1144,0,0
960,0007171,65536,64384,0,1152,0
961,0004790,65536,0,0,65536,0
962,0000729,65536,0,0,0,65536
963,0001606,65536,269,65267,0,0
964,0004767,65536,64382,0,1154,0
965,0002206,65536,64377,1159,0,0
966,0000730,65536,0,0,0,65536
967,0004791,65536,0,0,65536,0
968,0002300,65536,64371,1165,0,0
969,0005355,65536,279,65257,0,0
970,0005061,65536,64369,0,0,1167
971,0000731,65536,0,0,0,65536
972,0005466,65536,64369,0,0,1167
973,0004792,65536,0,0,65536,0
974,0002594,65536,285,65251,0,0
975,0006558,65536,64364,0,1172,0
976,0007577,65536,64362,0,1174,0
977,0000732,65536,0,0,0,65536
978,0004803,65536,0,0,65536,0
979,0004364,65536,64351,0,0,1185
980,0005388,65536,300,65236,0,0
981,0000368,65536,64350,0,1186,0
982,0000733,65536,0,0,0,65536
983,0004804,65536,0,0,65536,0
984,0001254,65536,64350,0,0,1186
985,0002909,65536,306,65230,0,0
986,0005318,65536,64340,0,0,1196
987,0000734,65536,0,0,0,65536
988,0007668,65536,64334,0,0,1202
989,0004812,65536,0,0,65536,0
990,0001644,65536,311,65225,0,0
991,0006577,65536,64332,0,1204,0
992,0000735,65536,0,0,0,65536
993,0000566,65536,64324,0,1212,0
994,0004831,65536,0,0,65536,0
995,0002954,65536,64321,1215,0,0
996,0003595,65536,312,65224,0,0
997,0004031,65536,64315,0,1221,0
998,0000736,65536,0,0,0,65536
999,0004232,65536,64315,0,1221,0
1000,0004832,65536,0,0,65536,0
1001,0001876,65536,315,65221,0,0
1002,0001533,65536,64307,1229,0,0
1003,0000737,65536,0,0,0,65536
1004,0002590,65536,64300,1236,0,0
1005,0004833,65536,0,0,65536,0
1006,0003589,65536,319,65217,0,0
1007,0003351,65536,64300,1236,0,0
1008,0000738,65536,0,0,0,65536
1009,0003669,65536,64295,1241,0,0
1010,0005419,65536,64293,1243,0,0
1011,0004834,65536,0,0,65536,0
1012,0001838,65536,332,65204,0,0
1013,0000739,65536,0,0,0,65536
1014,0001505,65536,64287,1249,0,0
1015,0007256,65536,64282,0,1254,0
1016,0004839,65536,0,0,65536,0
1017,0001638,65536,341,65195,0,0
1018,0000740,65536,0,0,0,65536
1019,0005444,65536,64270,1266,0,0
1020,0004476,65536,64269,0,0,1267
1021,0007692,65536,64267,0,0,1269
1022,0004840,65536,0,0,65536,0
1023,0000741,65536,0,0,0,65536
1024,0001553,65536,345,65191,0,0
1025,0007653,65536,64260,0,1276,0
1026,0003414,65536,64255,1281,0,0
1027,0000742,65536,0,0,0,65536
1028,0004841,65536,0,0,65536,0
1029,0003493,65536,349,65187,0,0
1030,0003827,65536,64248,1288,0,0
1031,0003117,65536,64246,1290,0,0
1032,0000743,65536,0,0,0,65536
1033,0004842,65536,0,0,65536,0
1034,0007625,65536,64246,0,1290,0
1035,0001742,65536,352,65184,0,0
1036,0002566,65536,64244,1292,0,0
1037,0000744,65536,0,0,0,65536
1038,0004903,65536,64244,0,1292,0
1039,0004853,65536,0,0,65536,0
1040,0002417,65536,359,65177,0,0
1041,0007540,65536,64231,0,1305,0
1042,0004350,65536,64228,0,0,1308
1043,0000745,65536,0,0,0,65536
1044,0004854,65536,0,0,65536,0
1045,0002646,65536,359,65177,0,0
1046,0007215,65536,64225,0,0,1311
1047,0000117,65536,64224,0,1312,0
1048,0000746,65536,0,0,0,65536
1049,0005696,65536,64218,0,0,1318
1050,0001726,65536,372,65164,0,0
1051,0004855,65536,0,0,65536,0
1052,0004999,65536,64216,0,0,1320
1053,0000747,65536,0,0,0,65536
1054,0004223,65536,64211,0,1325,0
1055,0001755,65536,380,65156,0,0
1056,0004858,65536,0,0,65536,0
1057,0002721,65536,64210,1326,0,0
1058,0000748,65536,0,0,0,65536
1059,0007305,65536,64206,0,0,1330
1060,0001780,65536,383,65153,0,0
1061,0005646,65536,64204,0,1332,0
1062,0004863,65536,0,0,65536,0
1063,0007228,65536,64204,0,0,1332
1064,0000749,65536,0,0,0,65536
1065,0003260,65536,64197,1339,0,0
1066,0001612,65536,388,65148,0,0
1067,0004864,65536,0,0,65536,0
1068,0007187,65536,64192,0,1344,0
1069,0000750,65536,0,0,0,65536
1070,0004695,65536,64190,0,0,1346
1071,0003328,65536,393,65143,0,0
1072,0007217,65536,64183,0,0,1353
1073,0004865,65536,0,0,65536,0
1074,0000751,65536,0,0,0,65536
1075,0003587,65536,64180,1356,0,0
1076,0006829,65536,64180,0,1356,0
1077,0003342,65536,399,65137,0,0
1078,0004866,65536,0,0,65536,0
1079,0000752,65536,0,0,0,65536
1080,0007579,65536,64177,0,1359,0
1081,0004620,65536,64173,0,1363,0
1082,0001756,65536,405,65131,0,0
1083,0007211,65536,64171,0,1365,0
1084,0004867,65536,0,0,65536,0
1085,0000753,65536,0,0,0,65536
1086,0006185,65536,64156,0,1380,0
1087,0003585,65536,417,65119,0,0
1088,0007279,65536,64150,0,1386,0
1089,0000754,65536,0,0,0,65536
1090,0004874,65536,0,0,65536,0
1091,0000497,65536,64149,0,1387,0
1092,0005245,65536,64140,0,0,1396
1093,0001620,65536,425,65111,0,0
1094,0000755,65536,0,0,0,65536
1095,0001828,65536,64132,1404,0,0
1096,0004875,65536,0,0,65536,0
1097,0000463,65536,64130,0,1406,0
1098,0002344,65536,432,65104,0,0
1099,0000756,65536,0,0,0,65536
1100,0005202,65536,64128,0,1408,0
1101,0004876,65536,0,0,65536,0
1102,0007586,65536,64127,0,1409,0
1103,0003531,65536,433,65103,0,0
1104,0000757,65536,0,0,0,65536
1105,0002373,65536,64124,1412,0,0
1106,0006826,65536,64124,0,1412,0
1107,0004877,65536,0,0,65536,0
1108,0003540,65536,64119,1417,0,0
1109,0000758,65536,0,0,0,65536
1110,0001805,65536,457,65079,0,0
1111,0004824,65536,64115,0,1421,0
1112,0004878,65536,0,0,65536,0
1113,0003452,65536,64113,1423,0,0
1114,0000759,65536,0,0,0,65536
1115,0001655,65536,458,65078,0,0
1116,0000335,65536,64111,0,0,1425
1117,0004879,65536,0,0,65536,0
1118,0005225,65536,64109,0,0,1427
1119,0000760,65536,0,0,0,65536
1120,0005179,65536,64108,0,1428,0
1121,0003143,65536,465,65071,0,0
1122,0005641,65536,64100,0,0,1436
1123,0005477,65536,0,0,65536,0
1124,0000761,65536,0,0,0,65536
1125,0001239,65536,64096,0,0,1440
1126,0003173,65536,466,65070,0,0
1127,0005474,65536,64094,0,1442,0
1128,0005511,65536,0,0,65536,0
1129,0004134,65536,64085,0,1451,0
1130,0000762,65536,0,0,0,65536
1131,0001752,65536,467,65069,0,0
1132,0005824,65536,64081,0,1455,0
1133,0004937,65536,64077,0,0,1459
1134,0005523,65536,0,0,65536,0
1135,0000763,65536,0,0,0,65536
1136,0000990,65536,64072,0,1464,0
1137,0001728,65536,470,65066,0,0
1138,0007634,65536,64069,0,1467,0
1139,0000764,65536,0,0,0,65536
1140,0005524,65536,0,0,65536,0
1141,0001251,65536,64061,0,0,1475
1142,0003312,65536,485,65051,0,0
1143,0007004,65536,64056,0,1480,0
1144,0000765,65536,0,0,0,65536
1145,0000459,65536,64055,0,1481,0
1146,0005546,65536,0,0,65536,0
1147,0006759,65536,488,65048,0,0
1148,0004729,65536,64055,0,1481,0
1149,0003519,65536,64047,1489,0,0
1150,0000766,65536,0,0,0,65536
1151,0005550,65536,0,0,65536,0
1152,0005507,65536,64043,0,1493,0
1153,0001875,65536,490,65046,0,0
1154,0004436,65536,64039,0,0,1497
1155,0000767,65536,0,0,0,65536
1156,0006199,65536,64035,0,1501,0
1157,0005558,65536,0,0,65536,0
1158,0001667,65536,492,65044,0,0
1159,0005213,65536,64031,0,1505,0
1160,0000768,65536,0,0,0,65536
1161,0007206,65536,64024,0,1512,0
1162,0001738,65536,494,65042,0,0
1163,0005566,65536,0,0,65536,0
1164,0000307,65536,64018,0,0,1518
1165,0000769,65536,0,0,0,65536
1166,0005465,65536,64008,0,0,1528
1167,0000383,65536,64002,0,1534,0
1168,0001669,65536,496,65040,0,0
1169,0005567,65536,0,0,65536,0
1170,0005317,65536,63996,0,0,1540
1171,0000770,65536,0,0,0,65536
1172,0002759,65536,63993,1543,0,0
1173,0003313,65536,502,65034,0,0
1174,0005587,65536,0,0,65536,0
1175,0006714,65536,63987,0,1549,0
1176,0000771,65536,0,0,0,65536
1177,0006134,65536,63983,0,1553,0
1178,0005115,65536,63979,0,0,1557
1179,0003325,65536,511,65025,0,0
1180,0005588,65536,0,0,65536,0
1181,0000772,65536,0,0,0,65536
1182,0004918,65536,63967,0,0,1569
1183,0007419,65536,63957,0,1579,0
1184,0003315,65536,513,65023,0,0
1185,0005592,65536,0,0,65536,0
1186,0001814,65536,63954,1582,0,0
1187,0000773,65536,0,0,0,65536
1188,0003674,65536,63951,1585,0,0
1189,0003128,65536,523,65013,0,0
1190,0007269,65536,63951,0,0,1585
1191,0005593,65536,0,0,65536,0
1192,0000776,65536,0,0,0,65536
1193,0007164,65536,63943,0,1593,0
1194,0004152,65536,63938,0,1598,0
1195,0003832,65536,542,64994,0,0
1196,0000782,65536,0,0,0,65536
1197,0005594,65536,0,0,65536,0
1198,0006629,65536,63938,0,1598,0
1199,0006012,65536,63937,0,1599,0
1200,0002483,65536,545,64991,0,0
1201,0000787,65536,0,0,0,65536
1202,0002276,65536,63936,1600,0,0
1203,0005602,65536,0,0,65536,0
1204,0005982,65536,63930,0,1606,0
1205,0000796,65536,0,0,0,65536
1206,0001894,65536,551,64985,0,0
1207,0007642,65536,63929,0,1607,0
1208,0005603,65536,0,0,65536,0
1209,0005082,65536,63926,0,0,1610
1210,0004897,65536,63924,0,1612,0
1211,0000797,65536,0,0,0,65536
1212,0003301,65536,560,64976,0,0
1213,0000280,65536,63916,0,0,1620
1214,0005604,65536,0,0,65536,0
1215,0007420,65536,63916,0,1620,0
1216,0000806,65536,0,0,0,65536
1217,0001685,65536,561,64975,0,0
1218,0007257,65536,63915,0,1621,0
1219,0005608,65536,0,0,65536,0
1220,0004664,65536,63912,0,1624,0
1221,0000807,65536,0,0,0,65536
1222,0000462,65536,63908,0,1628,0
1223,0005449,65536,564,64972,0,0
1224,0001823,65536,63908,1628,0,0
1225,0005609,65536,0,0,65536,0
1226,0000811,65536,0,0,0,65536
1227,0001080,65536,63904,0,0,1632
1228,0005367,65536,593,64943,0,0
1229,0006942,65536,63896,0,1640,0
1230,0005613,65536,0,0,65536,0
1231,0005662,65536,63891,0,0,1645
1232,0000813,65536,0,0,0,65536
1233,0003355,65536,594,64942,0,0
1234,0004954,65536,63884,0,0,1652
1235,0007559,65536,63877,0,1659,0
1236,0005614,65536,0,0,65536,0
1237,0000814,65536,0,0,0,65536
1238,0001023,65536,63870,0,1666,0
1239,0002667,65536,618,64918,0,0
1240,0007375,65536,63868,0,1668,0
1241,0000815,65536,0,0,0,65536
1242,0005615,65536,0,0,65536,0
1243,0005469,65536,63867,0,1669,0
1244,0003583,65536,628,64908,0,0
1245,0007093,65536,63862,0,1674,0
1246,0000816,65536,0,0,0,65536
1247,0001091,65536,63858,0,0,1678
1248,0005616,65536,0,0,65536,0
1249,0001939,65536,630,64906,0,0
1250,0005285,65536,63857,0,0,1679
1251,0007516,65536,63855,0,1681,0
1252,0000817,65536,0,0,0,65536
1253,0005617,65536,0,0,65536,0
1254,0001196,65536,63850,1686,0,0
1255,0003310,65536,633,64903,0,0
1256,0000455,65536,63836,0,1700,0
1257,0000825,65536,0,0,0,65536
1258,0000854,65536,63835,0,0,1701
1259,0005620,65536,0,0,65536,0
1260,0002891,65536,645,64891,0,0
1261,0005697,65536,63832,0,0,1704
1262,0000834,65536,0,0,0,65536
1263,0006941,65536,63829,0,1707,0
1264,0005621,65536,0,0,65536,0
1265,0001670,65536,648,64888,0,0
1266,0000411,65536,63827,0,1709,0
1267,0007470,65536,63807,0,1729,0
1268,0000855,65536,0,0,0,65536
1269,0003795,65536,63793,1743,0,0
1270,0002907,65536,660,64876,0,0
1271,0005625,65536,0,0,65536,0
1272,0002368,65536,63792,1744,0,0
1273,0000858,65536,0,0,0,65536
1274,0000848,65536,63784,0,0,1752
1275,0001802,65536,661,64875,0,0
1276,0005626,65536,0,0,65536,0
1277,0005018,65536,63784,0,0,1752
1278,0000859,65536,0,0,0,65536
1279,0003160,65536,63782,1754,0,0
1280,0002072,65536,63778,1758,0,0
1281,0005387,65536,675,64861,0,0
1282,0005627,65536,0,0,65536,0
1283,0000861,65536,0,0,0,65536
1284,0001056,65536,63777,0,0,1759
1285,0006674,65536,63772,0,0,1764
1286,0003197,65536,676,64860,0,0
1287,0005628,65536,0,0,65536,0
1288,0003397,65536,63771,1765,0,0
1289,0000862,65536,0,0,0,65536
1290,0006638,65536,63770,0,1766,0
1291,0004777,65536,63769,0,1767,0
1292,0000020,65536,686,64850,0,0
1293,0005629,65536,0,0,65536,0
1294,0000863,65536,0,0,0,65536
1295,0004047,65536,63768,0,1768,0
1296,0006635,65536,63761,0,1775,0
1297,0003133,65536,686,64850,0,0
1298,0000864,65536,0,0,0,65536
1299,0005630,65536,0,0,65536,0
1300,0002142,65536,63760,1776,0,0
1301,0003579,65536,63754,1782,0,0
1302,0002467,65536,687,64849,0,0
1303,0000865,65536,0,0,0,65536
1304,0007225,65536,63754,0,1782,0
1305,0005635,65536,0,0,65536,0
1306,0005570,65536,63748,0,0,1788
1307,0004106,65536,63745,0,0,1791
1308,0002579,65536,696,64840,0,0
1309,0000866,65536,0,0,0,65536
1310,0005636,65536,0,0,65536,0
1311,0003529,65536,63744,1792,0,0
1312,0006679,65536,63739,0,1797,0
1313,0000867,65536,0,0,0,65536
1314,0003786,65536,707,64829,0,0
1315,0001773,65536,63735,1801,0,0
1316,0005746,65536,0,0,65536,0
1317,0002800,65536,63731,1805,0,0
1318,0000868,65536,0,0,0,65536
1319,0001824,65536,63724,1812,0,0
1320,0003027,65536,737,64799,0,0
1321,0005747,65536,0,0,65536,0
1322,0003253,65536,63719,1817,0,0
1323,0000869,65536,0,0,0,65536
1324,0002952,65536,63708,1828,0,0
1325,0003297,65536,738,64798,0,0
1326,0002488,65536,63706,1830,0,0
1327,0005748,65536,0,0,65536,0
1328,0000050,65536,63705,0,0,1831
1329,0000870,65536,0,0,0,65536
1330,0007436,65536,63701,0,1835,0
1331,0002868,65536,759,64777,0,0
1332,0005750,65536,0,0,65536,0
1333,0000458,65536,63699,0,1837,0
1334,0000871,65536,0,0,0,65536
1335,0002972,65536,63695,1841,0,0
1336,0001779,65536,785,64751,0,0
1337,0003524,65536,63691,1845,0,0
1338,0005751,65536,0,0,65536,0
1339,0000872,65536,0,0,0,65536
1340,0002853,65536,63686,1850,0,0
1341,0001781,65536,785,64751,0,0
1342,0003246,65536,63678,1858,0,0
1343,0005752,65536,0,0,65536,0
1344,0000873,65536,0,0,0,65536
1345,0006651,65536,63673,0,1863,0
1346,0006968,65536,63673,0,1863,0
1347,0002593,65536,795,64741,0,0
1348,0005754,65536,0,0,65536,0
1349,0006811,65536,63668,0,1868,0
1350,0000875,65536,0,0,0,65536
1351,0000961,65536,63656,0,1880,0
1352,0001746,65536,796,64740,0,0
1353,0006996,65536,63655,0,1881,0
1354,0000876,65536,0,0,0,65536
1355,0005755,65536,0,0,65536,0
1356,0003083,65536,63643,1893,0,0
1357,0005051,65536,63643,0,0,1893
1358,0003555,65536,797,64739,0,0
1359,0000877,65536,0,0,0,65536
1360,0001680,65536,63641,1895,0,0
1361,0005756,65536,0,0,65536,0
1362,0004807,65536,63636,0,1900,0
1363,0003326,65536,803,64733,0,0
1364,0000878,65536,0,0,0,65536
1365,0002668,65536,63633,1903,0,0
1366,0005757,65536,0,0,65536,0
1367,0005210,65536,63633,0,1903,0
1368,0001784,65536,808,64728,0,0
1369,0006202,65536,63632,0,1904,0
1370,0000879,65536,0,0,0,65536
1371,0004742,65536,63626,0,1910,0
1372,0005759,65536,0,0,65536,0
1373,0000371,65536,63625,0,1911,0
1374,0000883,65536,0,0,0,65536
1375,0001735,65536,830,64706,0,0
1376,0007062,65536,63622,0,0,1914
1377,0005760,65536,0,0,65536,0
1378,0007043,65536,63615,0,1921,0
1379,0000885,65536,0,0,0,65536
1380,0003562,65536,834,64702,0,0
1381,0000211,65536,63612,0,1924,0
1382,0005269,65536,63605,0,0,1931
1383,0005761,65536,0,0,65536,0
1384,0000886,65536,0,0,0,65536
1385,0000564,65536,63600,0,1936,0
1386,0003267,65536,835,64701,0,0
1387,0002720,65536,63596,1940,0,0
1388,0005762,65536,0,0,65536,0
1389,0007560,65536,63589,0,1947,0
1390,0000887,65536,0,0,0,65536
1391,0003242,65536,841,64695,0,0
1392,0003874,65536,63586,1950,0,0
1393,0002487,65536,63578,1958,0,0
1394,0005763,65536,0,0,65536,0
1395,0000898,65536,0,0,0,65536
1396,0005363,65536,858,64678,0,0
1397,0007222,65536,63573,0,0,1963
1398,0003113,65536,63563,1973,0,0
1399,0000913,65536,0,0,0,65536
1400,0005765,65536,0,0,65536,0
1401,0002260,65536,63559,1977,0,0
1402,0003232,65536,859,64677,0,0
1403,0002030,65536,63557,1979,0,0
1404,0000914,65536,0,0,0,65536
1405,0000412,65536,63543,0,1993,0
1406,0005766,65536,0,0,65536,0
1407,0001651,65536,862,64674,0,0
1408,0004590,65536,63543,0,1993,0
1409,0000472,65536,63539,0,1997,0
1410,0000915,65536,0,0,0,65536
1411,0005768,65536,0,0,65536,0
1412,0000402,65536,63538,0,1998,0
1413,0002582,65536,886,64650,0,0
1414,0006145,65536,63538,0,1998,0
1415,0000916,65536,0,0,0,65536
1416,0007246,65536,63525,0,0,2011
1417,0005769,65536,0,0,65536,0
1418,0003198,65536,914,64622,0,0
1419,0002232,65536,63517,2019,0,0
1420,0000917,65536,0,0,0,65536
1421,0003534,65536,63514,2022,0,0
1422,0005770,65536,0,0,65536,0
1423,0003677,65536,63513,2023,0,0
1424,0001700,65536,915,64621,0,0
1425,0000918,65536,0,0,0,65536
1426,0005220,65536,63501,0,2035,0
1427,0004799,65536,63493,0,0,2043
1428,0005771,65536,0,0,65536,0
1429,0001668,65536,916,64620,0,0
1430,0007656,65536,63492,0,2044,0
1431,0000919,65536,0,0,0,65536
1432,0007657,65536,63488,0,2048,0
1433,0003152,65536,926,64610,0,0
1434,0005772,65536,0,0,65536,0
1435,0004160,65536,63484,0,2052,0
1436,0000920,65536,0,0,0,65536
1437,0000456,65536,63479,0,2057,0
1438,0001795,65536,63469,2067,0,0
1439,0002082,65536,938,64598,0,0
1440,0005773,65536,0,0,65536,0
1441,0000923,65536,0,0,0,65536
1442,0004209,65536,63468,0,2068,0
1443,0000403,65536,63465,0,0,2071
1444,0003286,65536,962,64574,0,0
1445,0000924,65536,0,0,0,65536
1446,0005774,65536,0,0,65536,0
1447,0002380,65536,63464,2072,0,0
1448,0002078,65536,63463,2073,0,0
1449,0005717,65536,63457,0,2079,0
1450,0001716,65536,963,64573,0,0
1451,0000925,65536,0,0,0,65536
1452,0005775,65536,0,0,65536,0
1453,0000432,65536,63453,0,2083,0
1454,0000443,65536,63450,0,2086,0
1455,0000934,65536,0,0,0,65536
1456,0001751,65536,971,64565,0,0
1457,0005777,65536,0,0,65536,0
1458,0004711,65536,63448,0,0,2088
1459,0007565,65536,63445,0,2091,0
1460,0000935,65536,0,0,0,65536
1461,0001771,65536,971,64565,0,0
1462,0002543,65536,63440,2096,0,0
1463,0005780,65536,0,0,65536,0
1464,0006106,65536,63434,0,2102,0
1465,0000936,65536,0,0,0,65536
1466,0004950,65536,63432,0,0,2104
1467,0001611,65536,980,64556,0,0
1468,0005781,65536,0,0,65536,0
1469,0006663,65536,63428,0,0,2108
1470,0000355,65536,63426,0,0,2110
1471,0000937,65536,0,0,0,65536
1472,0002354,65536,985,64551,0,0
1473,0004389,65536,63424,0,0,2112
1474,0005782,65536,0,0,65536,0
1475,0003778,65536,63418,2118,0,0
1476,0000938,65536,0,0,0,65536
1477,0001991,65536,1013,64523,0,0
1478,0000313,65536,63413,0,0,2123
1479,0005783,65536,0,0,65536,0
1480,0001508,65536,63398,2138,0,0
1481,0000939,65536,0,0,0,65536
1482,0007587,65536,63395,0,0,2141
1483,0002859,65536,1022,64514,0,0
1484,0006091,65536,63388,0,2148,0
1485,0005784,65536,0,0,65536,0
1486,0001282,65536,63385,0,0,2151
1487,0000940,65536,0,0,0,65536
1488,0003560,65536,1076,64460,0,0
1489,0006800,65536,63385,0,2151,0
1490,0005785,65536,0,0,65536,0
1491,0006940,65536,63385,0,2151,0
1492,0000941,65536,0,0,0,65536
1493,0002653,65536,63382,2154,0,0
1494,0001754,65536,1086,64450,0,0
1495,0004909,65536,63381,0,0,2155
1496,0005793,65536,0,0,65536,0
1497,0000942,65536,0,0,0,65536
1498,0005534,65536,63372,0,2164,0
1499,0003314,65536,1115,64421,0,0
1500,0003475,65536,63365,2171,0,0
1501,0005804,65536,0,0,65536,0
1502,0003247,65536,63360,2176,0,0
1503,0000943,65536,0,0,0,65536
1504,0003129,65536,1125,64411,0,0
1505,0006175,65536,63359,0,2177,0
